COD_MUN_O,Area_muni,Suitability,Episode,Months_episode,Biome,Cases,Pop,R_SPAT_EBS10k,LEBS_by_month10k
220790,1516.735,100,0Neutral 2012-2014,25,Cerrado,4,38014,0.630329,0.02521316
220790,1516.735,100,0Neutral 2012-2014,25,Caatinga,4,38014,0.630329,0.02521316
315360,124.189,100,La Nina 2010-2011,10,Cerrado,1,9676,0.201067,0.0201067
171320,2663.006,100,0Neutral 2012-2014,25,Cerrado,3,19934,0.641711,0.02566844
240170,122.032,100,La Nina 2010-2011,10,Caatinga,1,9504,0.388296,0.0388296
211210,1476.967,100,0Neutral 2012-2014,25,Cerrado,4,28442,0.890983,0.03563932
231270,1001.811,100,El Nino 2015-2016,10,Caatinga,2,26496,0.431013,0.0431013
352044,667.302,100,El Nino 2015-2016,10,Cerrado,2,26443,0.393786,0.0393786
352044,667.302,100,El Nino 2015-2016,10,Atlantic Forest,2,26443,0.393786,0.0393786
240210,213.247,100,0Neutral 2012-2014,25,Caatinga,2,10974,0.50055,0.020022
230120,653.155,100,El Nino 2015-2016,10,Caatinga,2,26203,0.358835,0.0358835
251700,190.599,100,La Nina 2010-2011,10,Caatinga,1,9307,0.203064,0.0203064
210030,1970.478,100,El Nino 2015-2016,10,Cerrado,2,26115,0.955419,0.0955419
270920,694.106,100,La Nina 2010-2011,10,Caatinga,1,25880,0.4438,0.04438
171420,3257.766,100,El Nino 2015-2016,10,Cerrado,1,9301,0.875573,0.0875573
292290,919.583,100,El Nino 2015-2016,10,Caatinga,2,25931,0.429492,0.0429492
210275,594.972,100,0Neutral 2012-2014,25,Cerrado,2,10725,1.17641,0.0470564
240895,150.89,100,0Neutral 2012-2014,25,Caatinga,2,10684,0.923098,0.03692392
314085,1956.881,100,0Neutral 2012-2014,25,Caatinga,1,10717,1.08054,0.0432216
270150,166.149,100,La Nina 2010-2011,10,Caatinga,1,9046,0.294388,0.0294388
291110,16077.366,100,El Nino 2015-2016,10,Cerrado,2,25652,0.60399,0.060399
211220,1703.306,100,0Neutral 2012-2014,25,Cerrado,17,163342,1.25406,0.0501624
220250,1613.379,100,0Neutral 2012-2014,25,Caatinga,2,10588,0.96876,0.0387504
211110,1481.224,100,El Nino 2015-2016,10,Cerrado,2,25448,0.978761,0.0978761
210320,3258.804,100,La Nina 2010-2011,10,Cerrado,3,74274,0.658463,0.0658463
220640,567.444,100,0Neutral 2012-2014,25,Cerrado,2,10410,1.19862,0.0479448
291735,9961.346,100,La Nina 2010-2011,10,Cerrado,1,8849,0.360337,0.0360337
291735,9961.346,100,La Nina 2010-2011,10,Caatinga,1,8849,0.360337,0.0360337
352044,667.302,100,La Nina 2010-2011,10,Cerrado,2,25146,0.344633,0.0344633
352044,667.302,100,La Nina 2010-2011,10,Atlantic Forest,2,25146,0.344633,0.0344633
290380,3004.553,100,0Neutral 2012-2014,25,Caatinga,3,18677,1.04901,0.0419604
315660,967.682,100,0Neutral 2012-2014,25,Atlantic Forest,2,10304,0.506037,0.02024148
350210,966.478,100,El Nino 2015-2016,10,Atlantic Forest,4,57300,0.444003,0.0444003
270640,663.449,100,El Nino 2015-2016,10,Caatinga,2,24834,0.310681,0.0310681
230530,413.664,100,El Nino 2015-2016,10,Caatinga,2,24739,0.761907,0.0761907
250700,464.9,100,El Nino 2015-2016,10,Caatinga,2,24674,0.245203,0.0245203
221100,1398.883,100,0Neutral 2012-2014,25,Cerrado,83,840600,1.22796,0.0491184
221100,1398.883,100,La Nina 2010-2011,10,Cerrado,35,822364,0.639663,0.0639663
230170,886.099,100,El Nino 2015-2016,10,Caatinga,2,24548,0.611648,0.0611648
292350,733.519,100,La Nina 2010-2011,10,Caatinga,1,8479,0.220736,0.0220736
150745,3170.002,100,El Nino 2015-2016,10,Amazon,2,24394,0.505421,0.0505421
230190,566.293,100,La Nina 2010-2011,10,Caatinga,2,55960,0.292661,0.0292661
313580,3514.983,100,La Nina 2010-2011,10,Atlantic Forest,1,24226,0.300666,0.0300666
351520,297.235,100,El Nino 2015-2016,10,Atlantic Forest,1,8464,0.416736,0.0416736
220490,776.389,100,El Nino 2015-2016,10,Caatinga,1,8424,0.497826,0.0497826
220672,359.869,100,El Nino 2015-2016,10,Cerrado,1,8398,1.11463,0.111463
231060,143.613,100,La Nina 2010-2011,10,Caatinga,1,8319,0.184543,0.0184543
221065,965.52,100,0Neutral 2012-2014,25,Cerrado,2,9799,0.638814,0.02555256
210350,1993.011,100,La Nina 2010-2011,10,Cerrado,1,39388,0.306301,0.0306301
230435,515.789,100,El Nino 2015-2016,10,Caatinga,2,23801,0.344688,0.0344688
230610,1462.609,100,El Nino 2015-2016,10,Caatinga,2,23704,0.689144,0.0689144
290500,617.575,100,El Nino 2015-2016,10,Cerrado,2,23685,0.361084,0.0361084
290500,617.575,100,El Nino 2015-2016,10,Caatinga,2,23685,0.361084,0.0361084
313270,1419.369,100,El Nino 2015-2016,10,Atlantic Forest,2,23612,0.39742,0.039742
210030,1970.478,100,0Neutral 2012-2014,25,Cerrado,4,25509,1.59405,0.063762
220370,909.107,100,El Nino 2015-2016,10,Cerrado,3,38983,0.351273,0.0351273
292050,2415.706,100,El Nino 2015-2016,10,Caatinga,2,23373,0.450249,0.0450249
500210,4932.853,100,La Nina 2010-2011,10,Cerrado,2,23290,0.371933,0.0371933
500500,2172.308,100,0Neutral 2012-2014,25,Cerrado,4,25328,1.13685,0.045474
500830,10192.295,100,El Nino 2015-2016,10,Cerrado,6,115561,0.425003,0.0425003
500830,10192.295,100,El Nino 2015-2016,10,Atlantic Forest,6,115561,0.425003,0.0425003
171790,6482.18,100,El Nino 2015-2016,10,Cerrado,1,7872,0.883591,0.0883591
220550,1538.018,100,El Nino 2015-2016,10,Cerrado,1,38440,0.947159,0.0947159
210230,1570.093,100,La Nina 2010-2011,10,Cerrado,2,23011,0.567287,0.0567287
250077,296,100,La Nina 2010-2011,10,Caatinga,1,7756,0.584229,0.0584229
171830,290.72,100,La Nina 2010-2011,10,Cerrado,1,7727,1.04092,0.104092
230400,776.21,100,El Nino 2015-2016,10,Caatinga,2,23000,0.709972,0.0709972
170460,661.809,100,0Neutral 2012-2014,25,Cerrado,1,1391,2.38816,0.0955264
220370,909.107,100,La Nina 2010-2011,10,Cerrado,3,38049,0.903663,0.0903663
230590,1482.069,100,El Nino 2015-2016,10,Caatinga,1,37957,0.616489,0.0616489
210380,369.277,100,La Nina 2010-2011,10,Cerrado,2,22737,0.735122,0.0735122
292320,3312.886,100,El Nino 2015-2016,10,Cerrado,2,22789,0.976606,0.0976606
292320,3312.886,100,El Nino 2015-2016,10,Caatinga,2,22789,0.976606,0.0976606
292350,733.519,100,0Neutral 2012-2014,25,Caatinga,2,9066,1.04286,0.0417144
171820,4431.279,100,El Nino 2015-2016,10,Cerrado,2,52510,0.574916,0.0574916
290410,1452.099,100,El Nino 2015-2016,10,Cerrado,2,22448,0.773219,0.0773219
290410,1452.099,100,El Nino 2015-2016,10,Caatinga,2,22448,0.773219,0.0773219
292340,2558.751,100,El Nino 2015-2016,10,Caatinga,2,22487,0.481207,0.0481207
351190,168.793,100,La Nina 2010-2011,10,Atlantic Forest,1,7193,0.712014,0.0712014
314290,996.952,100,El Nino 2015-2016,10,Cerrado,2,21884,0.20524,0.020524
314290,996.952,100,El Nino 2015-2016,10,Caatinga,2,21884,0.20524,0.020524
210910,815.964,100,0Neutral 2012-2014,25,Cerrado,7,46369,0.998722,0.03994888
350640,157.23,100,La Nina 2010-2011,10,Atlantic Forest,1,7122,0.65709,0.065709
500320,64901.915,100,El Nino 2015-2016,10,Cerrado,4,109294,0.677156,0.0677156
500320,64901.915,100,El Nino 2015-2016,10,Pantanal,4,109294,0.677156,0.0677156
210820,258.603,100,0Neutral 2012-2014,25,Cerrado,4,38582,1.09668,0.0438672
230810,1050.112,100,0Neutral 2012-2014,25,Caatinga,7,45881,1.12725,0.04509
210140,13182.751,100,0Neutral 2012-2014,25,Cerrado,9,90679,1.03464,0.0413856
210230,1570.093,100,0Neutral 2012-2014,25,Cerrado,4,23308,1.79982,0.0719928
220140,159.841,100,El Nino 2015-2016,10,Cerrado,1,6930,0.412558,0.0412558
230130,1108.275,100,El Nino 2015-2016,10,Caatinga,2,21345,0.493183,0.0493183
351440,487.915,100,0Neutral 2012-2014,25,Atlantic Forest,7,45600,1.73205,0.069282
312770,2347.394,100,La Nina 2010-2011,10,Atlantic Forest,12,264960,0.521736,0.0521736
292360,1132.636,100,La Nina 2010-2011,10,Cerrado,1,21115,0.491754,0.0491754
292360,1132.636,100,La Nina 2010-2011,10,Caatinga,1,21115,0.491754,0.0491754
350580,170.821,100,El Nino 2015-2016,10,Atlantic Forest,2,21070,0.298249,0.0298249
354770,553.551,100,El Nino 2015-2016,10,Atlantic Forest,2,21037,0.3123,0.03123
170230,1558.603,100,La Nina 2010-2011,10,Amazon,1,6721,0.84567,0.084567
355710,420.922,100,El Nino 2015-2016,10,Atlantic Forest,3,92032,0.503927,0.0503927
220060,223.613,100,El Nino 2015-2016,10,Cerrado,1,6688,2.33295,0.233295
230195,245.87,100,El Nino 2015-2016,10,Caatinga,2,20835,0.337065,0.0337065
352160,214.679,100,0Neutral 2012-2014,25,Atlantic Forest,1,8155,1.91609,0.0766436
210780,3303.088,100,La Nina 2010-2011,10,Cerrado,1,34791,0.350045,0.0350045
220390,3403.829,100,0Neutral 2012-2014,25,Cerrado,9,58702,0.801366,0.03205464
220390,3403.829,100,0Neutral 2012-2014,25,Caatinga,9,58702,0.801366,0.03205464
313810,3206.058,100,La Nina 2010-2011,10,Cerrado,1,6479,0.596633,0.0596633
230250,656.521,100,El Nino 2015-2016,10,Caatinga,4,48451,0.618317,0.0618317
171320,2663.006,100,La Nina 2010-2011,10,Cerrado,2,20396,0.671943,0.0671943
292340,2558.751,100,0Neutral 2012-2014,25,Caatinga,4,22340,0.783596,0.03134384
170190,2773.568,100,La Nina 2010-2011,10,Amazon,1,6387,0.51491,0.051491
170190,2773.568,100,La Nina 2010-2011,10,Cerrado,1,6387,0.51491,0.051491
230920,285.666,100,0Neutral 2012-2014,25,Caatinga,1,15048,1.50472,0.0601888
210120,1684.893,100,El Nino 2015-2016,10,Amazon,6,103020,0.791348,0.0791348
210120,1684.893,100,El Nino 2015-2016,10,Cerrado,6,103020,0.791348,0.0791348
220700,2712.994,100,0Neutral 2012-2014,25,Cerrado,6,36266,0.567859,0.02271436
220700,2712.994,100,0Neutral 2012-2014,25,Caatinga,6,36266,0.567859,0.02271436
220780,1962.298,100,La Nina 2010-2011,10,Caatinga,2,19867,0.320338,0.0320338
230650,589.744,100,El Nino 2015-2016,10,Caatinga,2,19872,0.791591,0.0791591
500325,4154.031,100,El Nino 2015-2016,10,Cerrado,2,19835,0.444078,0.0444078
171070,747.381,100,El Nino 2015-2016,10,Cerrado,1,6007,2.4501,0.24501
210193,252.496,100,El Nino 2015-2016,10,Cerrado,1,5938,1.40433,0.140433
250060,183.185,100,El Nino 2015-2016,10,Atlantic Forest,2,19412,0.630456,0.0630456
70508,443.752,100,0Neutral 2012-2014,25,Caribe,4,21142,0.983134,0.03932536
350010,412.003,100,0Neutral 2012-2014,25,Atlantic Forest,6,35001,1.35711,0.0542844
210710,1709.844,100,El Nino 2015-2016,10,Amazon,2,19116,0.300722,0.0300722
210710,1709.844,100,El Nino 2015-2016,10,Cerrado,2,19116,0.300722,0.0300722
210800,1637.683,100,El Nino 2015-2016,10,Cerrado,2,19140,0.856595,0.0856595
292990,2404.62,100,El Nino 2015-2016,10,Caatinga,4,45395,0.783225,0.0783225
500740,8165.583,100,La Nina 2010-2011,10,Cerrado,2,18948,0.818936,0.0818936
500740,8165.583,100,La Nina 2010-2011,10,Pantanal,2,18948,0.818936,0.0818936
230330,1061.101,100,El Nino 2015-2016,10,Caatinga,2,18807,0.293726,0.0293726
314795,446.448,100,La Nina 2010-2011,10,Cerrado,1,5611,0.245789,0.0245789
314795,446.448,100,La Nina 2010-2011,10,Caatinga,1,5611,0.245789,0.0245789
240310,865.648,100,El Nino 2015-2016,10,Caatinga,4,45060,0.299267,0.0299267
500270,8101.604,100,0Neutral 2012-2014,25,Cerrado,105,843120,1.45889,0.0583556
170215,842.285,100,El Nino 2015-2016,10,Amazon,1,5581,0.7249,0.07249
210005,5775.369,100,El Nino 2015-2016,10,Amazon,5,110543,0.790304,0.0790304
270070,320.852,100,El Nino 2015-2016,10,Caatinga,2,18631,0.450945,0.0450945
270255,260.137,100,El Nino 2015-2016,10,Caatinga,2,18373,0.769687,0.0769687
210880,686.798,100,El Nino 2015-2016,10,Cerrado,2,18302,1.03548,0.103548
353770,231.675,100,La Nina 2010-2011,10,Atlantic Forest,1,5338,1.34885,0.134885
230450,182.185,100,0Neutral 2012-2014,25,Caatinga,3,13473,1.62273,0.0649092
231395,178.486,100,El Nino 2015-2016,10,Caatinga,2,18188,0.849266,0.0849266
291330,138.371,100,La Nina 2010-2011,10,Caatinga,1,5269,0.890585,0.0890585
221110,1170.303,100,El Nino 2015-2016,10,Cerrado,4,43689,0.98399,0.098399
315560,3127.782,100,El Nino 2015-2016,10,Cerrado,1,30878,0.904357,0.0904357
230460,201.842,100,0Neutral 2012-2014,25,Caatinga,2,6679,1.91704,0.0766816
270160,568.903,100,El Nino 2015-2016,10,Caatinga,2,17980,0.716456,0.0716456
250070,472.881,100,El Nino 2015-2016,10,Caatinga,2,17934,0.317379,0.0317379
290760,569.425,100,El Nino 2015-2016,10,Caatinga,2,17935,0.913252,0.0913252
312660,1559.64,100,El Nino 2015-2016,10,Cerrado,1,5188,0.701153,0.0701153
170255,396.867,100,El Nino 2015-2016,10,Cerrado,2,17861,0.717196,0.0717196
316950,496.408,100,0Neutral 2012-2014,25,Atlantic Forest,2,6632,0.725857,0.02903428
230423,695.249,100,El Nino 2015-2016,10,Caatinga,2,17802,0.746551,0.0746551
312733,1733.02,100,La Nina 2010-2011,10,Caatinga,1,5130,1.20105,0.120105
211180,3113.593,100,El Nino 2015-2016,10,Cerrado,2,17760,1.29154,0.129154
311547,285.336,100,La Nina 2010-2011,10,Caatinga,1,5084,0.878638,0.0878638
220177,335.944,100,0Neutral 2012-2014,25,Cerrado,2,6560,2.08074,0.0832296
220880,1249.759,100,El Nino 2015-2016,10,Cerrado,2,17697,1.2116,0.12116
220880,1249.759,100,El Nino 2015-2016,10,Caatinga,2,17697,1.2116,0.12116
313210,1226.891,100,La Nina 2010-2011,10,Cerrado,1,17741,0.95647,0.095647
313210,1226.891,100,La Nina 2010-2011,10,Caatinga,1,17741,0.95647,0.095647
231395,178.486,100,La Nina 2010-2011,10,Caatinga,1,17670,0.491106,0.0491106
500800,2845.777,100,La Nina 2010-2011,10,Cerrado,2,17567,0.502756,0.0502756
210890,962.005,100,El Nino 2015-2016,10,Cerrado,2,17384,1.21532,0.121532
241260,241.175,100,El Nino 2015-2016,10,Caatinga,2,17407,0.372995,0.0372995
231170,383.767,100,0Neutral 2012-2014,25,Caatinga,4,19145,1.34473,0.0537892
210010,347.326,100,0Neutral 2012-2014,25,Cerrado,2,6277,2.8157,0.112628
520495,446.407,100,La Nina 2010-2011,10,Cerrado,1,4787,0.504859,0.0504859
220020,97.213,100,El Nino 2015-2016,10,Cerrado,2,17068,1.33268,0.133268
251620,740.909,100,La Nina 2010-2011,10,Caatinga,4,66136,0.534935,0.0534935
210400,481.251,100,El Nino 2015-2016,10,Cerrado,2,16833,0.847953,0.0847953
350810,322.922,100,El Nino 2015-2016,10,Atlantic Forest,2,16714,0.549763,0.0549763
291500,1328.265,100,El Nino 2015-2016,10,Caatinga,2,16519,0.52426,0.052426
23815,113.334,100,0Neutral 2012-2014,25,Caribe,7,36860,1.50527,0.0602108
230470,2695.121,100,La Nina 2010-2011,10,Caatinga,5,52223,0.6784,0.06784
210880,686.798,100,0Neutral 2012-2014,25,Cerrado,3,18053,1.45898,0.0583592
220040,956.036,100,El Nino 2015-2016,10,Cerrado,4,39795,0.975569,0.0975569
171855,515.708,100,La Nina 2010-2011,10,Amazon,1,4231,0.618272,0.0618272
171855,515.708,100,La Nina 2010-2011,10,Cerrado,1,4231,0.618272,0.0618272
290515,877.508,100,El Nino 2015-2016,10,Caatinga,2,16045,0.602628,0.0602628
316650,222.661,100,La Nina 2010-2011,10,Cerrado,1,4222,0.895289,0.0895289
316650,222.661,100,La Nina 2010-2011,10,Atlantic Forest,1,4222,0.895289,0.0895289
241475,71.14,100,El Nino 2015-2016,10,Caatinga,1,4154,1.16123,0.116123
293080,1019.666,100,La Nina 2010-2011,10,Caatinga,2,15986,0.659823,0.0659823
210820,258.603,100,La Nina 2010-2011,10,Cerrado,3,39419,0.330878,0.0330878
317052,2068.32,100,El Nino 2015-2016,10,Cerrado,2,15833,0.496582,0.0496582
220840,1404.193,100,El Nino 2015-2016,10,Cerrado,6,62695,0.888424,0.0888424
220840,1404.193,100,El Nino 2015-2016,10,Caatinga,6,62695,0.888424,0.0888424
210330,4363.849,100,El Nino 2015-2016,10,Cerrado,3,120548,0.916927,0.0916927
291380,366.8,100,El Nino 2015-2016,10,Caatinga,2,15596,0.602148,0.0602148
317080,2196.087,100,El Nino 2015-2016,10,Cerrado,2,38838,0.869753,0.0869753
353540,362.743,100,El Nino 2015-2016,10,Atlantic Forest,2,15539,1.10117,0.110117
220270,1254.249,100,La Nina 2010-2011,10,Cerrado,2,26923,0.62044,0.062044
220270,1254.249,100,La Nina 2010-2011,10,Caatinga,2,26923,0.62044,0.062044
291250,945.43,100,El Nino 2015-2016,10,Caatinga,2,15356,1.2372,0.12372
355510,243.949,100,El Nino 2015-2016,10,Atlantic Forest,2,15238,1.71114,0.171114
210570,1246.418,100,El Nino 2015-2016,10,Amazon,1,49440,0.528808,0.0528808
210570,1246.418,100,El Nino 2015-2016,10,Cerrado,1,49440,0.528808,0.0528808
211000,4833.186,100,0Neutral 2012-2014,25,Amazon,14,75762,1.66574,0.0666296
171240,5724.299,100,La Nina 2010-2011,10,Cerrado,1,3721,0.33955,0.033955
170830,1792.982,100,0Neutral 2012-2014,25,Amazon,1,5125,1.05685,0.042274
170830,1792.982,100,0Neutral 2012-2014,25,Cerrado,1,5125,1.05685,0.042274
240880,231.474,100,0Neutral 2012-2014,25,Caatinga,2,5127,2.4171,0.096684
231135,560.681,100,El Nino 2015-2016,10,Caatinga,2,14903,0.513973,0.0513973
171195,912.965,100,La Nina 2010-2011,10,Cerrado,1,3602,0.580316,0.0580316
211174,431.496,100,0Neutral 2012-2014,25,Cerrado,3,10763,2.58846,0.1035384
220150,1590.209,100,La Nina 2010-2011,10,Cerrado,2,25901,0.70806,0.070806
230090,547.842,100,El Nino 2015-2016,10,Caatinga,2,14644,0.950681,0.0950681
520552,1698.007,100,La Nina 2010-2011,10,Cerrado,1,3510,1.27718,0.127718
221100,1398.883,100,El Nino 2015-2016,10,Cerrado,31,847430,0.921264,0.0921264
230900,189.16,100,El Nino 2015-2016,10,Caatinga,2,14367,0.687965,0.0687965
230920,285.666,100,La Nina 2010-2011,10,Caatinga,2,14424,0.553037,0.0553037
292040,2206.349,100,El Nino 2015-2016,10,Caatinga,2,14364,0.540031,0.0540031
261255,1000.577,100,El Nino 2015-2016,10,Caatinga,2,14265,1.1291,0.11291
211030,774.97,100,El Nino 2015-2016,10,Cerrado,2,14237,0.973494,0.0973494
260415,113.956,100,El Nino 2015-2016,10,Caatinga,2,14247,1.08383,0.108383
240120,114.609,100,El Nino 2015-2016,10,Atlantic Forest,2,14176,0.40551,0.040551
220580,709.186,100,El Nino 2015-2016,10,Cerrado,3,25067,0.39868,0.039868
230900,189.16,100,La Nina 2010-2011,10,Caatinga,2,14125,0.891898,0.0891898
317160,871.907,100,El Nino 2015-2016,10,Cerrado,2,14037,1.1438,0.11438
317160,871.907,100,El Nino 2015-2016,10,Atlantic Forest,2,14037,1.1438,0.11438
353490,338.108,100,El Nino 2015-2016,10,Atlantic Forest,2,14024,1.09406,0.109406
510420,5037.005,100,La Nina 2010-2011,10,Cerrado,2,14038,0.388001,0.0388001
270895,344.37,100,El Nino 2015-2016,10,Caatinga,2,13974,0.548312,0.0548312
170305,1545.618,100,La Nina 2010-2011,10,Amazon,1,3162,1.41269,0.141269
170305,1545.618,100,La Nina 2010-2011,10,Cerrado,1,3162,1.41269,0.141269
350600,669.696,100,El Nino 2015-2016,10,Cerrado,23,369368,0.865979,0.0865979
350600,669.696,100,El Nino 2015-2016,10,Atlantic Forest,23,369368,0.865979,0.0865979
251550,702.559,100,El Nino 2015-2016,10,Caatinga,2,13637,0.425405,0.0425405
350650,530.137,100,La Nina 2010-2011,10,Atlantic Forest,10,109836,0.900649,0.0900649
240460,312.336,100,El Nino 2015-2016,10,Caatinga,2,13559,0.915221,0.0915221
250480,380.999,100,0Neutral 2012-2014,25,Caatinga,4,15400,1.86707,0.0746828
290620,574.065,100,La Nina 2010-2011,10,Caatinga,3,24252,1.26458,0.126458
353540,362.743,100,0Neutral 2012-2014,25,Atlantic Forest,4,15374,2.55483,0.1021932
292805,822.642,100,El Nino 2015-2016,10,Atlantic Forest,2,13508,0.866397,0.0866397
350650,530.137,100,El Nino 2015-2016,10,Atlantic Forest,4,119536,0.892518,0.0892518
220415,176.381,100,La Nina 2010-2011,10,Caatinga,1,2921,1.20201,0.120201
171330,1033.036,100,El Nino 2015-2016,10,Amazon,2,13363,0.339196,0.0339196
171330,1033.036,100,El Nino 2015-2016,10,Cerrado,2,13363,0.339196,0.0339196
211285,1204.115,100,El Nino 2015-2016,10,Amazon,2,13227,0.766102,0.0766102
355510,243.949,100,0Neutral 2012-2014,25,Atlantic Forest,3,15066,2.59969,0.1039876
231360,419.328,100,El Nino 2015-2016,10,Caatinga,4,34068,1.06805,0.106805
210300,5183.04,100,0Neutral 2012-2014,25,Cerrado,25,160291,1.90573,0.0762292
230835,501.732,100,El Nino 2015-2016,10,Caatinga,2,13152,0.511794,0.0511794
240430,1129.29,100,El Nino 2015-2016,10,Caatinga,2,13103,0.974873,0.0974873
230450,182.185,100,La Nina 2010-2011,10,Caatinga,2,13080,0.801552,0.0801552
350210,966.478,100,0Neutral 2012-2014,25,Atlantic Forest,10,57198,1.66183,0.0664732
210720,544.079,100,La Nina 2010-2011,10,Cerrado,2,12785,0.62237,0.062237
290300,1583.582,100,0Neutral 2012-2014,25,Caatinga,4,14540,1.79001,0.0716004
170950,1816.301,100,0Neutral 2012-2014,25,Cerrado,16,82762,1.4689,0.058756
510460,8704.181,100,El Nino 2015-2016,10,Cerrado,2,12620,0.477214,0.0477214
510460,8704.181,100,El Nino 2015-2016,10,Pantanal,2,12620,0.477214,0.0477214
260180,1253.878,100,El Nino 2015-2016,10,Caatinga,2,12589,0.612797,0.0612797
172000,271.443,100,La Nina 2010-2011,10,Cerrado,1,2476,1.31824,0.131824
313470,1390.658,100,El Nino 2015-2016,10,Atlantic Forest,2,12549,1.34114,0.134114
510610,5430.506,100,El Nino 2015-2016,10,Cerrado,2,12518,1.04506,0.104506
510610,5430.506,100,El Nino 2015-2016,10,Pantanal,2,12518,1.04506,0.104506
221080,1354.034,100,El Nino 2015-2016,10,Caatinga,2,12458,0.953471,0.0953471
353460,248.182,100,El Nino 2015-2016,10,Atlantic Forest,4,32593,1.18404,0.118404
354470,147.652,100,La Nina 2010-2011,10,Atlantic Forest,1,2392,1.76824,0.176824
500740,8165.583,100,0Neutral 2012-2014,25,Cerrado,4,19407,2.09613,0.0838452
500740,8165.583,100,0Neutral 2012-2014,25,Pantanal,4,19407,2.09613,0.0838452
240430,1129.29,100,La Nina 2010-2011,10,Caatinga,2,12421,1.02691,0.102691
353730,723.181,100,El Nino 2015-2016,10,Atlantic Forest,3,62409,1.08284,0.108284
353100,104.01,100,El Nino 2015-2016,10,Atlantic Forest,1,2242,1.71685,0.171685
292360,1132.636,100,El Nino 2015-2016,10,Cerrado,3,22184,0.698649,0.0698649
292360,1132.636,100,El Nino 2015-2016,10,Caatinga,3,22184,0.698649,0.0698649
350650,530.137,100,0Neutral 2012-2014,25,Atlantic Forest,16,117143,1.95487,0.0781948
292205,646.886,100,El Nino 2015-2016,10,Caatinga,2,12159,1.23173,0.123173
352710,569.757,100,La Nina 2010-2011,10,Atlantic Forest,6,71853,0.74515,0.074515
353940,399.359,100,La Nina 2010-2011,10,Cerrado,2,12187,1.00892,0.100892
353940,399.359,100,La Nina 2010-2011,10,Atlantic Forest,2,12187,1.00892,0.100892
240750,133.683,100,El Nino 2015-2016,10,Caatinga,2,12030,1.00958,0.100958
230430,506.696,100,0Neutral 2012-2014,25,Caatinga,5,18937,2.00449,0.0801796
353310,34.37,100,La Nina 2010-2011,10,Atlantic Forest,1,2184,2.35082,0.235082
210900,1424.01,100,La Nina 2010-2011,10,Cerrado,3,21890,0.611039,0.0611039
292205,646.886,100,La Nina 2010-2011,10,Caatinga,2,11992,1.70423,0.170423
314290,996.952,100,La Nina 2010-2011,10,Cerrado,2,21853,0.817096,0.0817096
314290,996.952,100,La Nina 2010-2011,10,Caatinga,2,21853,0.817096,0.0817096
320400,826.998,100,La Nina 2010-2011,10,Atlantic Forest,2,21636,0.957624,0.0957624
172210,1187.236,100,El Nino 2015-2016,10,Amazon,2,11695,0.697156,0.0697156
210600,322.498,100,El Nino 2015-2016,10,Cerrado,2,11670,1.20384,0.120384
211220,1703.306,100,La Nina 2010-2011,10,Cerrado,8,157438,1.01945,0.101945
352740,315.337,100,El Nino 2015-2016,10,Atlantic Forest,1,21330,1.44577,0.144577
260430,143.973,100,El Nino 2015-2016,10,Caatinga,2,11607,1.05953,0.105953
270610,182.1,100,El Nino 2015-2016,10,Caatinga,2,11589,0.818694,0.0818694
210870,545.322,100,El Nino 2015-2016,10,Amazon,1,21007,0.828083,0.0828083
351700,675.766,100,El Nino 2015-2016,10,Atlantic Forest,2,11325,1.11435,0.111435
210480,8865.669,100,El Nino 2015-2016,10,Amazon,6,68458,1.102,0.1102
210480,8865.669,100,El Nino 2015-2016,10,Cerrado,6,68458,1.102,0.1102
171830,290.72,100,0Neutral 2012-2014,25,Cerrado,2,8158,2.88751,0.1155004
500795,1783.463,100,El Nino 2015-2016,10,Cerrado,2,11160,1.02714,0.102714
500795,1783.463,100,El Nino 2015-2016,10,Atlantic Forest,2,11160,1.02714,0.102714
290590,2780.644,100,El Nino 2015-2016,10,Caatinga,4,29994,0.961286,0.0961286
210300,5183.04,100,El Nino 2015-2016,10,Cerrado,8,161926,1.10113,0.110113
210177,145.94,100,El Nino 2015-2016,10,Amazon,2,11020,1.15861,0.115861
210540,1472.419,100,El Nino 2015-2016,10,Amazon,4,67104,1.09241,0.109241
210540,1472.419,100,El Nino 2015-2016,10,Cerrado,4,67104,1.09241,0.109241
350600,669.696,100,0Neutral 2012-2014,25,Cerrado,66,364562,2.06717,0.0826868
350600,669.696,100,0Neutral 2012-2014,25,Atlantic Forest,66,364562,2.06717,0.0826868
241410,223.742,100,El Nino 2015-2016,10,Caatinga,2,10731,0.543317,0.0543317
241020,108.534,100,0Neutral 2012-2014,25,Caatinga,3,7760,1.5505,0.06202
220250,1613.379,100,El Nino 2015-2016,10,Caatinga,2,10688,0.74066,0.074066
210450,435.35,100,El Nino 2015-2016,10,Cerrado,2,10648,0.81549,0.081549
354710,166.077,100,0Neutral 2012-2014,25,Atlantic Forest,2,2933,3.51728,0.1406912
310920,1611.017,100,El Nino 2015-2016,10,Cerrado,2,10592,0.480338,0.0480338
220790,1516.735,100,El Nino 2015-2016,10,Cerrado,1,38090,0.890163,0.0890163
220790,1516.735,100,El Nino 2015-2016,10,Caatinga,1,38090,0.890163,0.0890163
317090,814.723,100,El Nino 2015-2016,10,Cerrado,3,19712,1.54102,0.154102
317090,814.723,100,El Nino 2015-2016,10,Caatinga,3,19712,1.54102,0.154102
